RowSegmentID	Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
62894	Glycine max 4		1	1077					PlantGDB: PUT-169a-Glycine_max-1782271731		Glycine max 4								
62984	Glycine max 3		1	1077					PlantGDB: PUT-169a-Glycine_max-181263		Glycine max 3								
62893	Glycine max 3		1	1077					PlantGDB: PUT-169a-Glycine_max-181263		Glycine max 3								
62983	Glycine max 2		1	1077					PlantGDB: PUT-169a-Glycine_max-783271730		Glycine max 2								
62892	Glycine max 2		1	1077					PlantGDB: PUT-169a-Glycine_max-783271730		Glycine max 2								
62982	Glycine max 1		1	1077					PlantGDB: PUT-169a-Glycine_max-1879271735		Glycine max 1								
62891	Glycine max 1		1	1077					PlantGDB: PUT-169a-Glycine_max-1879271735		Glycine max 1								
62981	Fragaria vesca 1		1	1077							Fragaria vesca 1								
62890	Fragaria vesca 1		1	1077							Fragaria vesca 1								
62980	Eucalyptus grandis 1		1	1077							Eucalyptus grandis 1								
62889	Eucalyptus grandis 1		1	1077							Eucalyptus grandis 1								
62975	Citrus trifoliata 1		1	1077							Citrus trifoliata 1								
62884	Citrus trifoliata 1		1	1077							Citrus trifoliata 1								
62974	Citrus sinensis 1		1	1077							Citrus sinensis 1								
62883	Citrus sinensis 1		1	1077							Citrus sinensis 1								
62979	Cycas rumphii 1		1	1077							Cycas rumphii 1								
62888	Cycas rumphii 1		1	1077							Cycas rumphii 1								
62973	Citrus reticulata 1		1	1077							Citrus reticulata 1								
62882	Citrus reticulata 1		1	1077							Citrus reticulata 1								
62978	Curcuma longa 2		1	1077							Curcuma longa 2								
62887	Curcuma longa 2		1	1077							Curcuma longa 2								
62977	Curcuma longa 1		1	1077							Curcuma longa 1								
62886	Curcuma longa 1		1	1077							Curcuma longa 1								
62976	Cryptomeria japonica 1		1	1077							Cryptomeria japonica 1								
62885	Cryptomeria japonica 1		1	1077							Cryptomeria japonica 1								
62972	Capsicum annuum 2		1	1077					PlantGDB: PUT-171a-Capsicum_annuum-22581+PUT-171a-		Capsicum annuum 2								
62881	Capsicum annuum 2		1	1077					PlantGDB: PUT-171a-Capsicum_annuum-22581+PUT-171a-		Capsicum annuum 2								
62971	Capsicum annuum 1		1	1077					PlantGDB: PUT-171a-Capsicum_annuum-17927		Capsicum annuum 1								
62880	Capsicum annuum 1		1	1077					PlantGDB: PUT-171a-Capsicum_annuum-17927		Capsicum annuum 1								
62970	Brassica rapa 4		1	1077					PlantGDB: PUT-171a-Brassica_rapa-44484		Brassica rapa 4								
62879	Brassica rapa 4		1	1077					PlantGDB: PUT-171a-Brassica_rapa-44484		Brassica rapa 4								
62969	Brassica rapa 3		1	1077					PlantGDB: PUT-171a-Brassica_rapa-44485		Brassica rapa 3								
62878	Brassica rapa 3		1	1077					PlantGDB: PUT-171a-Brassica_rapa-44485		Brassica rapa 3								
62968	Brassica rapa 2		1	1077					PlantGDB: PUT-171a-Brassica_rapa-16899		Brassica rapa 2								
62877	Brassica rapa 2		1	1077					PlantGDB: PUT-171a-Brassica_rapa-16899		Brassica rapa 2								
62967	Brassica rapa 1		1	1077					PlantGDB: PUT-171a-Brassica_rapa-35093		Brassica rapa 1								
62876	Brassica rapa 1		1	1077					PlantGDB: PUT-171a-Brassica_rapa-35093		Brassica rapa 1								
62966	Brassica oleracea 3		1	1077					PlantGDB: PUT-163a-Brassica_oleracea-10534		Brassica oleracea 3								
62875	Brassica oleracea 3		1	1077					PlantGDB: PUT-163a-Brassica_oleracea-10534		Brassica oleracea 3								
62965	Brassica oleracea 2		1	1077					PlantGDB: PUT-159a-Brassica_oleracea_var__alboglab		Brassica oleracea 2								
62874	Brassica oleracea 2		1	1077					PlantGDB: PUT-159a-Brassica_oleracea_var__alboglab		Brassica oleracea 2								
62964	Brassica oleracea 1		1	1077					PlantGDB: PUT-159a-Brassica_oleracea_var__alboglab		Brassica oleracea 1								
62873	Brassica oleracea 1		1	1077					PlantGDB: PUT-159a-Brassica_oleracea_var__alboglab		Brassica oleracea 1								
62963	Brassica napus 5		1	1077					PlantGDB: PUT-173a-Brassica_napus-97148614		Brassica napus 5								
62872	Brassica napus 5		1	1077					PlantGDB: PUT-173a-Brassica_napus-97148614		Brassica napus 5								
62962	Brassica napus 4		1	1077					PlantGDB: PUT-173a-Brassica_napus-87148614		Brassica napus 4								
62871	Brassica napus 4		1	1077					PlantGDB: PUT-173a-Brassica_napus-87148614		Brassica napus 4								
62961	Brassica napus 3		1	1077					PlantGDB: PUT-173a-Brassica_napus-126185		Brassica napus 3								
62870	Brassica napus 3		1	1077					PlantGDB: PUT-173a-Brassica_napus-126185		Brassica napus 3								
62960	Brassica napus 2		1	1077					PlantGDB: PUT-173a-Brassica_napus-53062		Brassica napus 2								
62869	Brassica napus 2		1	1077					PlantGDB: PUT-173a-Brassica_napus-53062		Brassica napus 2								
62959	Brassica napus 1		1	1077					PlantGDB: PUT-173a-Brassica_napus-126806		Brassica napus 1								
62868	Brassica napus 1		1	1077					PlantGDB: PUT-173a-Brassica_napus-126806		Brassica napus 1								
62956	Arabidopsis thaliana 2		1	1077					PlantGDB: PUT-169a-Arabidopsis_thaliana-1565552665		Arabidopsis thaliana 2								
62865	Arabidopsis thaliana 2		1	1077					PlantGDB: PUT-169a-Arabidopsis_thaliana-1565552665		Arabidopsis thaliana 2								
62955	Arabidopsis thaliana 1		1	1077					PlantGDB: PUT-169a-Arabidopsis_thaliana-1191552665		Arabidopsis thaliana 1								
62864	Arabidopsis thaliana 1		1	1077					PlantGDB: PUT-169a-Arabidopsis_thaliana-1191552665		Arabidopsis thaliana 1								
62958	Artemisia annua 2		1	1077					PlantGDB: PUT-183a-Artemisia_annua-4508		Artemisia annua 2								
62867	Artemisia annua 2		1	1077					PlantGDB: PUT-183a-Artemisia_annua-4508		Artemisia annua 2								
62957	Artemisia annua 1		1	1077					PlantGDB: PUT-183a-Artemisia_annua-4505		Artemisia annua 1								
62866	Artemisia annua 1		1	1077					PlantGDB: PUT-183a-Artemisia_annua-4505		Artemisia annua 1								
