RowSegmentID	Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
61289	Manihot pseudoglaziovii		1	1702				EU518829,EU518920			Manihot pseudoglaziovii								
61288	Manihot pilosa		1	1702				EU518828,EU518919			Manihot pilosa								
61287	Manihot pentaphylla		1	1702				EU518827,EU518918			Manihot pentaphylla								
61286	Manihot peltata		1	1702				EU518826,EU518917			Manihot peltata								
61285	Manihot orbicularis		1	1702				EU518825,EU518916			Manihot orbicularis								
61283	Manihot guaranitica		1	1702				EU518821,EU518911			Manihot guaranitica								
61282	Manihot fruticulosa		1	1702				EU518819,EU518909			Manihot fruticulosa								
61281	Manihot epruinosa		1	1702				EU518815,EU518904			Manihot epruinosa								
61280	Manihot carthaginensis		1	1702				EU518812,EU518901			Manihot carthaginensis								
61279	Manihot caerulescens		1	1702				EU518811,EU518900			Manihot caerulescens								
61278	Manihot anomala		1	1702				EU518809,EU518898			Manihot anomala								
61277	Manihot alutacea		1	1702				EU518808,EU518897			Manihot alutacea								
61274	Manihot esculenta CLONE 1		1	3016				EU518816,EU518906,KP692112	KP692037		Manihot esculenta CLONE 1								
61273	Manihot brachyloba		1	3016				EU518810,EU518899,KP692111	KP692036		Manihot brachyloba								
61271	Manihot walkerae		1	3662				KP692089,KP692006,KP692109	KP692034,KP692073		Manihot walkerae								
61268	Manihot rubricaulis		1	3662	MEXU	ACA 46		KP692086,KP692003,KP692106	KP692029,KP692069,KP692070	2007-01-25	Manihot rubricaulis		24.0	104.0	1869.0	Mexico	Durango	District of Nombre de Dios	
61267	Manihot rhomboidea		1	3662	MEXU	ACA 26		KP692085,KP692002,KP692105	KP692026,KP692027,KP692028	2005-08-07	Manihot rhomboidea		19.0	103.0	1925.0	Mexico	Colima	Between Colima and Minatitlan	
61266	Manihot pringlei		1	3662	MEXU	ACA 42		KP692084,KP692001,KP692104	KP692023,KP692024,KP692025	2006-09-06	Manihot pringlei		23.0	99.0	852.0	Mexico	Tamaulipas	Between Ciudad Victoria and Jaumave	
61265	Manihotoides pauciflora		1	3662	MEXU	ACA 20		KP692083,KP692000,KP692103	KP692022,KP692064,KP692065	2006-05-05	Manihotoides pauciflora		18.0	97.0	904.0	Mexico	Puebla	District of San Antonio Nanahuatipam	
61263	Manihot oaxacana		1	3662	MEXU	Olson 1116		FN551739,KP691998,KP692101	KP692020,KP692062		Manihot oaxacana					Mexico	Oaxaca		
61262	Manihot michaelis		1	3662	MEXU	ACA 25		FN551742,KP691997,KP692100	KP692018,KP692019,KP692061		Manihot michaelis		19.0	103.0	410.0	Mexico	Colima	Between Colima and Tecoman	
61261	Manihot mcvaughii		1	3662	MEXU	ACA 35		KP692081,KP691996,KP692099	KP692017,KP692059,KP692060	2006-08-05	Manihot mcvaughii		19.0	102.0	350.0	Mexico	Michoacan	District of Mugica	
61260	Manihot foetida		1	3662	MEXU	ACA 1		KP692080,KP691995,KP692098	KP692015,KP692016,KP692056	2005-04-16	Manihot foetida		18.0	99.0	1015.0	Mexico	Morelos	District of Puente de Ixtla	
61258	Manihot chlorosticta		1	3662	MEXU	ACA 29		KP692078,KP691992,KP692095	KP692012,KP692049	2005-08-08	Manihot chlorosticta		19.0	103.0	410.0	Mexico	Colima	Between Colima and Tecoman	
61257	Manihot crassisepala		1	3662	MEXU	ACA 37		KP692079,KP691993,KP692096	KP692013,KP692050,KP692051		Manihot crassisepala		18.0	102.0	650.0	Mexico	Michoacan	District of Arteaga	
61256	Manihot caudata		1	3662	MEXU	ACA 23		KP692077,KP691991,KP692094	KP692011,KP692046,KP692047	2005-08-05	Manihot caudata		20.0	102.0	1536.0	Mexico	Michoacan	South shore of the Lake of Chapala	
61254	Manihot aesculifolia		1	3662	MEXU	ACA 31		KP692075,KP691988,KP692091	KP692008,KP692041	2005-08-08	Manihot aesculifolia		18.0	103.0	800.0	Mexico	Michoacan	District of Chinicuila	
61276	Cnidoscolus egregius		1703	3016	MEXU	ACA 19		KP692113,KP692040		2006-05-05	Cnidoscolus egregius		18.0	97.0	832.0	Mexico	Oaxaca	District of San Antonio Nanahuatipam	
