RowSegmentID	Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
61324	Manihot michaelis		1	3662	MEXU	ACA 25		FN551742,KP691997,KP692100	KP692018,KP692019,KP692061	2005-08-06	Manihot michaelis		19.0	103.0	410.0	Mexico	Colima	Between Colima and Tecoman	
61323	Manihot mcvaughii		1	3662	MEXU	ACA 35		KP692081,KP691996,KP692099	KP692017,KP692059,KP692060	2005-08-10	Manihot mcvaughii		19.0	102.0	350.0	Mexico	Michoacan	District of Mugica	
61322	Manihot foetida		1	3662	MEXU	ACA 1		KP692080,KP691995,KP692098	KP692015,KP692016,KP692056,KP692057,KP692058	2005-04-16	Manihot foetida		18.0	99.0	1015.0	Mexico	Morelos	District of Puente de Ixtla	
61321	Manihot davisiae		669	3662	MEXU	ACA 50		KP691994,KP692097,KP692014	KP692053,KP692054,KP692055	2007-01-31	Manihot davisiae		26.0	109.0	30.0	Mexico	Sinaloa	Between Los Mochis and Navojoa	
61320	Manihot chlorosticta		1	3662	MEXU	ACA 29		KP692078,KP691992,KP692095	KP692012,KP692049	2005-08-08	Manihot chlorosticta		19.0	103.0	410.0	Mexico	Colima	Between Colima and Tecoman	
61319	Manihot crassisepala		1	3662	MEXU	ACA 37		KP692079,KP691993,KP692096	KP692013,KP692050,KP692051,KP692052	2005-08-10	Manihot crassisepala		18.0	102.0	650.0	Mexico	Michoacan	District of Arteaga	
61318	Manihot caudata		1	3662	MEXU	ACA 23		KP692077,KP691991,KP692094	KP692011,KP692046,KP692047,KP692048	2005-08-05	Manihot caudata		20.0	102.0	1536.0	Mexico	Michoacan	South shore of the Lake of Chapala	
61366	Manihot angustiloba 		1	3662	MEXU	ACA 49		FN551745	FN551751,KP692092,KP691989,KP692009,KP692042	2007-01-30	Manihot angustiloba 		25.0	109.0	23.0	Mexico	Sinaloa	District of Ahome	
61317	Manihot auriculata		1	3662	MEXU	MELR 3408		KP692076,KP691990,KP692093	KP692010,KP692045		Manihot auriculata					Mexico	Nayarit		
61316	Manihot aesculifolia		1	3662	MEXU	ACA 31		KP692075,KP691988,KP692091	KP692008,KP692041	2005-08-08	Manihot aesculifolia		18.0	103.0	800.0	Mexico	Michoacan	District of Chinicuila	
