Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes
Ephoron shigae c32		1	636			c32	AB874338			Ephoron shigae					Japan			
Ephoron shigae c33		1	636			c33	AB874339			Ephoron shigae					Japan			
Ephoron shigae c34		1	636			c34	AB874340			Ephoron shigae					Japan			
Ephoron shigae c35		1	636			c35	AB874341			Ephoron shigae					Japan			
Ephoron shigae c36		1	636			c36	AB874342			Ephoron shigae					Japan			
Ephoron shigae c37		1	636			c37	AB874343			Ephoron shigae					Japan			
Ephoron shigae c38		1	636			c38	AB874344			Ephoron shigae					Japan			
Ephoron shigae c39		1	636			c39	AB874345			Ephoron shigae					Japan			
Ephoron shigae c40		1	636			c40	AB874346			Ephoron shigae					Japan			
Ephoron shigae c41		1	636			c41	AB874347			Ephoron shigae					Japan			
Ephoron shigae c42		1	636			c42	AB874348			Ephoron shigae					Japan			
Ephoron shigae c43		1	636			c43	AB874349			Ephoron shigae					Japan			
Ephoron shigae c44		1	636			c44	AB874350			Ephoron shigae					Japan			
Ephoron shigae c45		1	636			c45	AB874351			Ephoron shigae					Japan			
Ephoron shigae c46		1	636			c46	AB874352			Ephoron shigae					Japan			
Ephoron shigae c47		1	636			c47	AB874353			Ephoron shigae					Japan			
Ephoron shigae c48		1	636			c48	AB874354			Ephoron shigae					Japan			
Ephoron shigae c49		1	636			c49	AB874355			Ephoron shigae					Japan			
Ephoron shigae c50		1	636			c50	AB874356			Ephoron shigae					Japan			
Ephoron shigae c51		1	636			c51	AB874357			Ephoron shigae					Japan			
Ephoron shigae c52		1	636			c52	AB874358			Ephoron shigae					Japan			
Ephoron shigae c53		1	636			c53	AB874359			Ephoron shigae					Japan			
Ephoron shigae c54		1	636			c54	AB874360			Ephoron shigae					Japan			
Ephoron shigae c55		1	636			c55	AB874361			Ephoron shigae					Japan			
Ephoron shigae c56		1	636			c56	AB874362			Ephoron shigae					Japan			
Ephoron shigae c57		1	636			c57	AB874363			Ephoron shigae					Japan			
Ephoron shigae c58		1	636			c58	AB874364			Ephoron shigae					Japan			
Ephoron shigae c59		1	636			c59	AB874365			Ephoron shigae					Japan			
Ephoron shigae c60		1	636			c60	AB874366			Ephoron shigae					Japan			
Ephoron shigae c61		1	636			c61	AB874367			Ephoron shigae					Japan			
Ephoron shigae c62		1	636			c62	AB874368			Ephoron shigae					Japan			
Ephoron shigae c63		1	636			c63	AB874369			Ephoron shigae					Japan			
Ephoron shigae c64		1	636			c64	AB874370			Ephoron shigae					Japan			
Ephoron shigae c65		1	636			c65	AB874371			Ephoron shigae					Japan			
Ephoron shigae c66		1	636			c66	AB874372			Ephoron shigae					Japan			
Ephoron shigae c67		1	636			c67	AB874373			Ephoron shigae					Japan			
Ephoron shigae c68		1	636			c68	AB874374			Ephoron shigae					Japan			
Ephoron shigae c69		1	636			c69	AB874375			Ephoron shigae					Japan			
Ephoron shigae c70		1	636			c70	AB874376			Ephoron shigae					Japan			
Ephoron shigae c71		1	636			c71	AB874377			Ephoron shigae					Japan			
Ephoron shigae c72		1	636			c72	AB874378			Ephoron shigae					Japan			
Ephoron shigae c73		1	636			c73	AB874379			Ephoron shigae					Japan			
Ephoron shigae c74		1	636			c74	AB874380			Ephoron shigae					Japan			
Ephoron shigae c75		1	636			c75	AB874381			Ephoron shigae					Japan			
Ephoron shigae c76		1	636			c76	AB874382			Ephoron shigae					Japan			
Ephoron shigae c77		1	636			c77	AB874383			Ephoron shigae					Japan			
Ephoron shigae c78		1	636			c78	AB874384			Ephoron shigae					Japan			
Ephoron shigae c79		1	636			c79	AB874385			Ephoron shigae					Japan			
Ephoron shigae c80		1	636			c80	AB874386			Ephoron shigae					Japan			
Ephoron shigae Korea1		1	636			Korea1	AB711757			Ephoron shigae					Korea			
Ephoron shigae Korea2		1	636			Korea2	AB711764			Ephoron shigae					Korea			
